time,altimeter,air_temp,relative_humidity,wind_speed,wind_direction,visibility,dew_point_temperature,pressure,output_o3
8,0.445156141200999,7,87.09,0,0,10,4.97,0.445155928271332,0.022
9,0.440659285470934,7,93.35,1.54,30,10,5.99,0.440659011316525,0.026
10,0.440659285470934,7,93.35,1.54,20,10,5.99,0.440659011316525,0.031
11,0.436162429740872,9,93.45,0,0,10,7.99,0.436162094361719,0.041
12,0.440659285470934,11,87.48,0,0,10,8.98,0.440659011316525,0.045
13,0.440659285470934,14,62.72,3.6,70,10,6.94,0.440659011316525,0.048
14,0.436162429740872,17,55.41,3.6,80,10,7.94,0.436162094361719,0.047
15,0.431665574010807,18,55.67,2.57,60,10,8.95,0.431665177406912,0.042
16,0.431665574010807,18,55.67,4.12,30,10,8.95,0.431665177406912,0.037
17,0.427170075617216,18,52.03,5.66,40,10,7.95,0.427169647961195,0.037
18,0.418176364157087,19,48.87,6.17,50,10,7.95,0.418175814051582,0.035
19,0.409184010033431,20,45.93,6.17,40,10,7.95,0.409183367651058,0.033
20,0.404687154303368,19,45.65,6.69,60,10,6.95,0.404686450696252,0.033
21,0.400190298573304,19,45.65,5.14,50,10,6.95,0.400189533741447,0.03
22,0.395693442843239,18,45.36,7.2,30,10,5.94,0.395694004295728,0.028
23,0.395693442843239,18,42.32,5.66,40,10,4.93,0.395694004295728,0.024
0,0.332742891968233,12,66.71,3.09,30,10,5.94,0.332742716964797,0.001
1,0.32824603623817,12,66.71,2.06,10,10,5.94,0.32824580000999,0.001
2,0.332742891968233,12,66.71,2.06,30,10,5.94,0.332742716964797,0.001
3,0.337239747698297,12,66.71,0,0,10,5.94,0.337239633919603,0.001
4,0.337239747698297,11,71.27,0,0,10,5.95,0.337239633919603,0.001
5,0.341735246091889,10,81.61,0,0,10,6.97,0.34173516336532,0.001
6,0.337239747698297,8,87.19,0,0,10,5.97,0.337239633919603,0.003
7,0.337239747698297,8,87.19,0,0,10,5.97,0.337239633919603,0.007
8,0.337239747698297,7,93.35,0,0,10,5.99,0.337239633919603,0.024
9,0.341735246091889,7,93.35,0,0,10,5.99,0.34173516336532,0.037
10,0.346232101821953,6,86.99,0,0,10,3.97,0.346232080320127,0.042
11,0.359721311675674,6,93.3,0,0,2.5,4.99,0.359721443675457,0.046
12,0.359721311675674,10,93.5,0,0,10,8.99,0.359721443675457,0.048
13,0.35522581328208,14,54.62,4.12,20,10,4.93,0.35522591422974,0.046
14,0.350728957552018,16,51.48,3.09,10,10,5.93,0.350728997274933,0.048
15,0.350728957552018,18,45.36,5.66,30,10,5.94,0.350728997274933,0.049
16,0.35522581328208,18,39.46,5.14,30,10,3.93,0.35522591422974,0.047
17,0.364218167405736,19,42.61,5.14,50,10,5.94,0.364218360630263,0.043
18,0.359721311675674,21,40.34,3.6,30,10,6.96,0.359721443675457,0.038
19,0.359721311675674,21,40.34,4.12,40,10,6.96,0.359721443675457,0.026
20,0.35522581328208,21,37.66,4.12,20,10,5.96,0.35522591422974,0.02
21,0.346232101821953,22,30.82,4.12,10,10,3.97,0.346232080320127,0.021
22,0.350728957552018,21,30.53,3.6,10,10,2.96,0.350728997274933,0.02
23,0.35522581328208,20,32.46,0,0,10,2.94,0.35522591422974,0.011
0,0.35522581328208,18,39.46,0,0,10,3.93,0.35522591422974,0.003
1,0.359721311675674,16,44.78,0,0,10,3.92,0.359721443675457,0.001
2,0.364218167405736,14,44.2,0,0,10,1.91,0.364218360630263,0.001
3,0.368715023135801,14,47.46,0,0,10,2.92,0.368715277585068,0.001
4,0.364218167405736,12,58.03,0,0,10,3.92,0.364218360630263,0.001
5,0.364218167405736,11,71.27,0,0,10,5.95,0.364218360630263,0.001
6,0.364218167405736,9,81.48,0,0,10,5.96,0.364218360630263,0.002
7,0.364218167405736,9,81.48,0,0,10,5.96,0.364218360630263,0.003
8,0.364218167405736,8,93.4,0,0,10,6.99,0.364218360630263,0.012
9,0.364218167405736,9,87.28,0,0,10,6.97,0.364218360630263,0.02
10,0.364218167405736,8,87.19,0,0,10,5.97,0.364218360630263,0.023
11,0.377707377259457,8,93.4,0,0,10,6.99,0.377707723985594,0.034
12,0.377707377259457,11,87.48,0,0,10,8.98,0.377707723985594,0.036
13,0.382204232989521,15,77.01,0,0,10,10.97,0.382204640940398,0.039
14,0.382204232989521,18,63.64,0,0,10,10.96,0.382204640940398,0.039
15,0.377707377259457,21,52.83,2.57,100,10,10.96,0.377707723985594,0.039
16,0.377707377259457,22,49.7,5.66,120,10,10.97,0.377707723985594,0.034
17,0.373211878865865,23,43.76,5.66,110,10,9.98,0.373212194539874,0.029
18,0.364218167405736,23,40.92,6.17,150,10,8.98,0.364218360630263,0.027
19,0.35522581328208,24,41.21,7.2,150,10,9.99,0.35522591422974,0.033
20,0.350728957552018,23,40.92,4.12,140,10,8.98,0.350728997274933,0.031
21,0.341735246091889,22,43.48,4.63,140,10,8.97,0.34173516336532,0.033
22,0.350728957552018,18,72.6,4.12,180,10,12.97,0.350728997274933,0.038
23,0.346232101821953,17,77.33,3.09,170,10,12.97,0.346232080320127,0.034
0,0.346232101821953,17,72.42,2.57,150,10,11.97,0.346232080320127,0.03
1,0.35522581328208,16,72.23,5.14,160,10,10.96,0.35522591422974,0.03
2,0.35522581328208,15,82.27,4.12,170,10,11.98,0.35522591422974,0.029
3,0.350728957552018,15,77.01,6.69,130,10,10.97,0.350728997274933,0.026
4,0.337239747698297,14,82.14,4.12,120,10,10.97,0.337239633919603,0.017
5,0.323749180508106,14,87.75,2.06,90,10,11.98,0.323748883055186,0.009
6,0.323749180508106,14,87.75,5.14,120,10,11.98,0.323748883055186,0.007
7,0.31475682638445,14,93.7,4.63,110,10,12.99,0.31475643665466,0.012
8,0.310259970654385,14,93.7,4.12,120,7,12.99,0.310259519699855,0.017
9,0.305763114924321,15,93.75,1.54,110,7,13.99,0.305762602745049,0.021
10,0.305763114924321,15,93.75,1.54,130,7,13.99,0.305762602745049,0.026
11,0.305763114924321,16,87.94,0,0,5,13.99,0.305762602745049,0.024
12,0.305763114924321,16,87.94,2.06,130,3,13.99,0.305762602745049,0.026
13,0.305763114924321,17,93.84,2.57,150,4,15.99,0.305762602745049,0.03
14,0.296770760800665,19,88.2,3.09,160,5,16.99,0.296770156344525,0.034
15,0.301267616530729,18,88.11,4.12,160,7,15.99,0.30126707329933,0.024
16,0.296770760800665,19,82.77,3.09,160,7,15.98,0.296770156344525,0.021
17,0.296770760800665,18,93.89,3.09,150,5,16.99,0.296770156344525,0.022
18,0.283281550946946,21,77.94,1.54,150,10,16.98,0.283280792989195,0.018
19,0.278784695216882,22,73.32,3.09,180,10,16.99,0.278783876034389,0.011
20,0.274287839486818,22,68.81,3.09,130,10,15.98,0.274286959079582,0.002
21,0.278784695216882,18,93.89,0,0,5,16.99,0.278783876034389,0.001
22,0.274287839486818,20,88.29,0,0,7,17.99,0.274286959079582,0.001
23,0.269790983756755,20,82.89,3.09,170,10,16.99,0.269791429633865,0.001
0,0.269790983756755,19,88.2,0,0,10,16.99,0.269791429633865,0.001
1,0.269790983756755,19,88.2,0,0,10,16.99,0.269791429633865,0.001
2,0.278784695216882,18,93.89,0,0,10,16.99,0.278783876034389,0.001
3,0.283281550946946,18,93.89,0,0,7,16.99,0.283280792989195,0.002
4,0.283281550946946,17,93.84,0,0,3,15.99,0.283280792989195,0.008
5,0.283281550946946,14,93.7,0,0,-0.25,12.99,0.283280792989195,0.01
6,0.283281550946946,14,100,0,0,0.25,14,0.283280792989195,0.013
7,0.283281550946946,15,93.75,0,0,-0.25,13.99,0.283280792989195,0.013
8,0.283281550946946,15,93.75,0,0,-0.25,13.99,0.283280792989195,0.014
9,0.296770760800665,14,93.7,0,0,0.25,12.99,0.296770156344525,0.02
10,0.301267616530729,14,93.7,0,0,-0.25,12.99,0.30126707329933,0.029
11,0.31475682638445,14,100,0,0,-0.25,14,0.31475643665466,0.038
12,0.323749180508106,16,87.94,0,0,-0.25,13.99,0.323748883055186,0.041
13,0.337239747698297,16,100,2.06,280,0.75,16,0.337239633919603,0.037
14,0.341735246091889,16,100,0,0,1.75,16,0.34173516336532,0.035
15,0.346232101821953,17,93.84,0,0,2,15.99,0.346232080320127,0.038
16,0.341735246091889,17,100,0,0,4,17,0.34173516336532,0.042
17,0.346232101821953,20,82.89,0,0,5,16.99,0.346232080320127,0.039
18,0.341735246091889,22,68.81,0,0,4,15.98,0.34173516336532,0.036
19,0.337239747698297,23,60.75,0,0,5,14.98,0.337239633919603,0.023
20,0.332742891968233,24,57.2,2.57,110,7,14.99,0.332742716964797,0.024
21,0.32824603623817,24,57.2,0,0,10,14.99,0.32824580000999,0.021
22,0.323749180508106,24,53.62,2.57,170,10,13.99,0.323748883055186,0.024
23,0.31475682638445,24,50.25,4.12,180,10,12.99,0.31475643665466,0.025
0,0.323749180508106,23,56.95,2.57,170,7,13.98,0.323748883055186,0.023
1,0.323749180508106,22,60.51,0,0,10,13.98,0.323748883055186,0.024
2,0.323749180508106,20,68.41,2.06,160,10,13.97,0.323748883055186,0.026
3,0.332742891968233,19,77.64,1.54,140,10,14.98,0.332742716964797,0.031
4,0.32824603623817,19,82.77,2.06,170,7,15.98,0.32824580000999,0.028
5,0.332742891968233,18,82.65,1.54,160,7,14.98,0.332742716964797,0.025
6,0.337239747698297,18,82.65,0,0,10,14.98,0.337239633919603,0.031
7,0.32824603623817,16,87.94,1.54,150,7,13.99,0.32824580000999,0.032
8,0.32824603623817,17,88.02,2.06,180,7,14.99,0.32824580000999,0.034
9,0.337239747698297,18,88.11,0,0,7,15.99,0.337239633919603,0.036
10,0.346232101821953,18,88.11,0,0,10,15.99,0.346232080320127,0.038
11,0.350728957552018,19,82.77,1.54,170,10,15.98,0.350728997274933,0.038
12,0.35522581328208,21,77.94,1.54,180,10,16.98,0.35522591422974,0.037
13,0.359721311675674,23,69.01,2.57,180,10,16.99,0.359721443675457,0.037
14,0.359721311675674,25,65.2,3.09,190,10,18,0.359721443675457,0.037
15,0.35522581328208,27,61.67,4.12,180,10,19.01,0.35522591422974,0.039
16,0.35522581328208,28,65.83,3.6,170,10,21.01,0.35522591422974,0.04
17,0.350728957552018,29,62.13,3.09,200,10,21.02,0.350728997274933,0.039
18,0.346232101821953,30,55.15,5.14,190,10,20.04,0.346232080320127,0.036
19,0.341735246091889,31,48.96,3.6,200,10,19.05,0.34173516336532,0.031
20,0.337239747698297,31,48.96,5.14,190,10,19.05,0.337239633919603,0.028
21,0.332742891968233,31,45.99,6.17,180,10,18.06,0.332742716964797,0.027
22,0.337239747698297,31,45.99,5.66,200,10,18.06,0.337239633919603,0.032
23,0.332742891968233,31,48.96,4.12,180,10,19.05,0.332742716964797,0.031
0,0.337239747698297,29,54.9,3.09,180,10,19.03,0.337239633919603,0.029
1,0.341735246091889,27,61.67,3.09,160,10,19.01,0.34173516336532,0.03
2,0.350728957552018,27,61.67,2.06,160,10,19.01,0.350728997274933,0.028
3,0.359721311675674,26,65.41,2.57,160,10,19,0.359721443675457,0.023
4,0.364218167405736,25,69.4,2.06,160,10,19,0.364218360630263,0.016
5,0.364218167405736,24,73.67,0,0,10,18.99,0.364218360630263,0.009
6,0.364218167405736,24,73.67,0,0,10,18.99,0.364218360630263,0.015
7,0.364218167405736,23,78.24,0,0,10,18.99,0.364218360630263,0.021
8,0.364218167405736,23,78.24,0,0,10,18.99,0.364218360630263,0.026
9,0.364218167405736,22,83.13,0,0,10,18.99,0.364218360630263,0.038
10,0.373211878865865,22,83.13,0,0,7,18.99,0.373212194539874,0.045
11,0.382204232989521,22,88.46,0,0,5,20,0.382204640940398,0.045
12,0.391197944449648,24,83.37,1.54,170,5,21,0.391198474850011,0.047
13,0.391197944449648,26,74.02,1.54,180,10,21,0.391198474850011,0.051
14,0.391197944449648,28,65.83,1.54,170,10,21.01,0.391198474850011,0.052
15,0.391197944449648,29,66.04,0,0,10,22.02,0.391198474850011,0.056
16,0.391197944449648,31,55.4,0,0,10,21.04,0.391198474850011,0.057
17,0.386701088719583,32,43.46,3.6,150,10,18.07,0.386701557895205,0.051
18,0.382204232989521,31,48.96,2.57,110,10,19.05,0.382204640940398,0.048
19,0.377707377259457,33,43.73,4.12,130,10,19.08,0.377707723985594,0.04
20,0.373211878865865,32,46.26,2.57,140,10,19.07,0.373212194539874,0.027
21,0.364218167405736,32,43.46,2.06,160,10,18.07,0.364218360630263,0.04
22,0.359721311675674,32,43.46,3.6,120,10,18.07,0.359721443675457,0.041
23,0.35522581328208,32,40.8,0,0,10,17.07,0.35522591422974,0.036
0,0.359721311675674,28,45.17,1.54,150,10,15.03,0.359721443675457,0.021
1,0.359721311675674,26,54.14,1.54,50,10,16,0.359721443675457,0.012
2,0.359721311675674,24,60.98,0,0,10,15.99,0.359721443675457,0.002
3,0.364218167405736,24,60.98,0,0,10,15.99,0.364218360630263,0.001
4,0.364218167405736,24,64.98,0,0,10,16.99,0.364218360630263,0.001
5,0.364218167405736,23,69.01,0,0,10,16.99,0.364218360630263,0.002
6,0.364218167405736,23,64.76,0,0,10,15.99,0.364218360630263,0.011
7,0.359721311675674,21,73.15,1.54,110,10,15.98,0.359721443675457,0.015
8,0.364218167405736,21,77.94,0,0,10,16.98,0.364218360630263,0.034
9,0.359721311675674,21,77.94,0,0,10,16.98,0.359721443675457,0.049
10,0.359721311675674,19,88.2,0,0,10,16.99,0.359721443675457,0.06
11,0.368715023135801,19,88.2,0,0,7,16.99,0.368715277585068,0.063
12,0.373211878865865,23,78.24,1.54,260,7,18.99,0.373212194539874,0.072
13,0.373211878865865,25,65.2,0,0,7,18,0.373212194539874,0.091
14,0.373211878865865,27,57.94,0,0,10,18.01,0.373212194539874,0.083
15,0.368715023135801,28,51.31,0,0,10,17.02,0.368715277585068,0.075
16,0.368715023135801,29,51.58,0,0,4,18.03,0.368715277585068,0.074
17,0.364218167405736,29,48.42,0,0,7,17.03,0.364218360630263,0.07
18,0.359721311675674,29,48.42,0,0,10,17.03,0.359721443675457,0.055
19,0.346232101821953,30,42.9,0,0,10,16.05,0.346232080320127,0.035
20,0.337239747698297,30,42.9,0,0,10,16.05,0.337239633919603,0.021
21,0.332742891968233,29,45.44,3.09,50,10,16.03,0.332742716964797,0.01
22,0.332742891968233,29,42.63,1.54,20,10,15.04,0.332742716964797,0.027
23,0.32824603623817,26,50.78,2.06,360,10,15,0.32824580000999,0.064
0,0.323749180508106,26,50.78,0,0,10,15,0.323748883055186,0.069
1,0.332742891968233,25,57.45,0,0,10,16,0.332742716964797,0.064
2,0.341735246091889,24,60.98,0,0,10,15.99,0.34173516336532,0.057
3,0.346232101821953,22,68.81,0,0,7,15.98,0.346232080320127,0.046
4,0.346232101821953,21,73.15,0,0,7,15.98,0.346232080320127,0.044
5,0.35522581328208,21,68.61,3.09,40,7,14.98,0.35522591422974,0.035
6,0.350728957552018,19,77.64,0,0,7,14.98,0.350728997274933,0.037
7,0.346232101821953,19,77.64,2.57,30,10,14.98,0.346232080320127,0.035
8,0.346232101821953,18,82.65,0,0,7,14.98,0.346232080320127,0.039
9,0.346232101821953,18,82.65,0,0,10,14.98,0.346232080320127,0.041
10,0.346232101821953,18,77.48,5.14,10,10,13.98,0.346232080320127,0.044
11,0.35522581328208,18,77.48,3.6,360,10,13.98,0.35522591422974,0.046
12,0.359721311675674,19,72.78,2.57,20,10,13.97,0.359721443675457,0.048
13,0.364218167405736,19,72.78,4.63,20,10,13.97,0.364218360630263,0.049
14,0.368715023135801,20,64.1,3.6,40,10,12.97,0.368715277585068,0.048
15,0.364218167405736,22,49.7,4.63,10,10,10.97,0.364218360630263,0.048
16,0.373211878865865,21,49.43,5.66,30,10,9.96,0.373212194539874,0.049
17,0.373211878865865,21,56.44,3.6,10,10,11.97,0.373212194539874,0.047
18,0.368715023135801,22,53.1,5.14,10,10,11.97,0.368715277585068,0.043
19,0.359721311675674,22,43.48,7.2,20,10,8.97,0.359721443675457,0.042
20,0.35522581328208,22,40.63,6.17,360,10,7.97,0.35522591422974,0.036
21,0.346232101821953,22,40.63,6.69,20,10,7.97,0.346232080320127,0.037
22,0.350728957552018,21,43.19,6.17,10,10,7.96,0.350728997274933,0.025
23,0.346232101821953,21,43.19,3.09,360,10,7.96,0.346232080320127,0.029
0,0.350728957552018,20,45.93,4.63,20,10,7.95,0.350728997274933,0.027
1,0.35522581328208,18,52.03,3.09,20,10,7.95,0.35522591422974,0.031
2,0.359721311675674,18,52.03,2.06,10,10,7.95,0.359721443675457,0.028
3,0.359721311675674,18,52.03,2.06,10,10,7.95,0.359721443675457,0.03
4,0.35522581328208,17,51.76,2.06,20,10,6.94,0.35522591422974,0.034
5,0.350728957552018,17,51.76,2.57,350,10,6.94,0.350728997274933,0.026
6,0.346232101821953,17,51.76,2.57,360,10,6.94,0.346232080320127,0.025
7,0.346232101821953,17,55.41,4.63,360,10,7.94,0.346232080320127,0.033
8,0.350728957552018,17,55.41,4.12,10,10,7.94,0.350728997274933,0.035
9,0.35522581328208,16,59.05,2.06,10,10,7.94,0.35522591422974,0.04
10,0.35522581328208,15,62.95,4.12,360,10,7.95,0.35522591422974,0.041
11,0.35522581328208,15,62.95,2.57,10,10,7.95,0.35522591422974,0.042
12,0.35522581328208,17,55.41,4.12,20,10,7.94,0.35522591422974,0.041
13,0.359721311675674,18,52.03,3.09,10,10,7.95,0.359721443675457,0.042
14,0.364218167405736,19,48.87,4.12,20,10,7.95,0.364218360630263,0.043
15,0.364218167405736,20,45.93,5.14,40,10,7.95,0.364218360630263,0.043
16,0.364218167405736,20,45.93,5.14,360,10,7.95,0.364218360630263,0.043
17,0.368715023135801,21,43.19,4.12,20,10,7.96,0.368715277585068,0.049
18,0.364218167405736,21,43.19,3.6,10,10,7.96,0.364218360630263,0.035
19,0.359721311675674,21,46.22,4.63,30,10,8.96,0.359721443675457,0.033
20,0.350728957552018,21,43.19,4.63,30,10,7.96,0.350728997274933,0.028
21,0.341735246091889,22,43.48,4.63,360,10,8.97,0.34173516336532,0.026
22,0.337239747698297,22,43.48,4.12,360,10,8.97,0.337239633919603,0.019
23,0.332742891968233,21,46.22,3.6,20,10,8.96,0.332742716964797,0.011
0,0.337239747698297,19,52.3,4.63,40,10,8.95,0.337239633919603,0.002
1,0.332742891968233,17,59.3,0,0,10,8.95,0.332742716964797,0.001
2,0.341735246091889,16,63.18,0,0,10,8.95,0.34173516336532,0.001
3,0.341735246091889,16,67.57,0,0,10,9.96,0.34173516336532,0.001
4,0.337239747698297,15,77.01,0,0,10,10.97,0.337239633919603,0.002
5,0.332742891968233,16,72.23,0,0,10,10.96,0.332742716964797,0.004
6,0.32824603623817,14,87.75,0,0,10,11.98,0.32824580000999,0.015
7,0.323749180508106,16,77.17,0,0,10,11.97,0.323748883055186,0.026
8,0.32824603623817,16,77.17,0,0,10,11.97,0.32824580000999,0.035
9,0.32824603623817,16,82.4,0,0,10,12.98,0.32824580000999,0.046
10,0.32824603623817,14,87.75,0,0,10,11.98,0.32824580000999,0.055
11,0.332742891968233,15,87.85,0,0,10,12.98,0.332742716964797,0.065
12,0.341735246091889,18,72.6,0,0,7,12.97,0.34173516336532,0.064
13,0.341735246091889,21,60.27,0,0,10,12.97,0.34173516336532,0.075
14,0.341735246091889,23,56.95,0,0,10,13.98,0.34173516336532,0.075
15,0.337239747698297,26,50.78,0,0,10,15,0.337239633919603,0.072
16,0.337239747698297,28,48.15,0,0,10,16.02,0.337239633919603,0.075
17,0.337239747698297,28,48.15,0,0,10,16.02,0.337239633919603,0.072
18,0.332742891968233,29,42.63,2.06,40,4,15.04,0.332742716964797,0.064
19,0.323749180508106,28,48.15,3.09,30,10,16.02,0.323748883055186,0.06
20,0.323749180508106,28,45.17,5.14,40,10,15.03,0.323748883055186,0.058
21,0.323749180508106,26,47.61,3.6,30,10,14,0.323748883055186,0.05
22,0.319253682114514,26,47.61,5.14,40,10,14,0.319253353609466,0.038
23,0.31475682638445,24,53.62,2.57,30,10,13.99,0.31475643665466,0.031
0,0.31475682638445,23,56.95,1.54,60,10,13.98,0.31475643665466,0.021
1,0.31475682638445,21,64.32,0,0,10,13.97,0.31475643665466,0.01
2,0.310259970654385,19,72.78,0,0,10,13.97,0.310259519699855,0.008
3,0.310259970654385,19,72.78,0,0,7,13.97,0.310259519699855,0.002
4,0.31475682638445,18,77.48,0,0,10,13.98,0.31475643665466,0.001
5,0.310259970654385,18,77.48,0,0,7,13.98,0.310259519699855,0.004
6,0.310259970654385,17,88.02,0,0,7,14.99,0.310259519699855,0.014
7,0.301267616530729,17,82.52,0,0,5,13.98,0.30126707329933,0.033
8,0.305763114924321,17,93.84,0,0,5,15.99,0.305762602745049,0.052
9,0.31475682638445,17,93.84,0,0,5,15.99,0.31475643665466,0.06
10,0.319253682114514,16,93.8,0,0,4,14.99,0.319253353609466,0.069
11,0.32824603623817,16,93.8,0,0,2,14.99,0.32824580000999,0.073
12,0.332742891968233,21,77.94,0,0,7,16.98,0.332742716964797,0.072
13,0.32824603623817,25,47.33,1.54,170,10,12.99,0.32824580000999,0.074
14,0.32824603623817,27,39.39,3.6,170,10,12.02,0.32824580000999,0.077
15,0.323749180508106,29,37.44,2.57,150,10,13.04,0.323748883055186,0.078
16,0.319253682114514,30,37.73,3.6,210,10,14.06,0.319253353609466,0.079
17,0.31475682638445,31,38.01,2.06,210,10,15.07,0.31475643665466,0.074
18,0.310259970654385,31,33.39,2.57,170,10,13.07,0.310259519699855,0.069
19,0.301267616530729,33,27.93,3.6,200,10,12.12,0.30126707329933,0.055
20,0.287777049340538,33,27.93,0,0,10,12.12,0.287776322434912,0.045
21,0.278784695216882,33,27.93,1.54,150,10,12.12,0.278783876034389,0.049
22,0.274287839486818,32,31.55,2.06,210,10,13.09,0.274286959079582,0.047
23,0.265295485363162,32,33.67,0,0,10,14.09,0.265295900188146,0.059
0,0.269790983756755,30,37.73,0,0,10,14.06,0.269791429633865,0.058
1,0.269790983756755,27,47.88,2.06,170,10,15.01,0.269791429633865,0.051
2,0.274287839486818,26,54.14,1.54,170,10,16,0.274286959079582,0.038
3,0.283281550946946,26,54.14,2.57,190,10,16,0.283280792989195,0.031
4,0.287777049340538,27,51.05,6.69,260,10,16.01,0.287776322434912,0.019
5,0.296770760800665,23,78.24,4.63,230,10,18.99,0.296770156344525,0.02
6,0.292273905070603,22,83.13,2.06,300,10,18.99,0.292273239389719,0.026
7,0.296770760800665,23,73.5,0,0,10,17.99,0.296770156344525,0.033
8,0.287777049340538,21,88.37,0,0,10,18.99,0.287776322434912,0.048
9,0.287777049340538,21,88.37,0,0,5,18.99,0.287776322434912,0.058
10,0.292273905070603,21,88.37,0,0,7,18.99,0.292273239389719,0.057
11,0.296770760800665,21,88.37,0,0,4,18.99,0.296770156344525,0.051
12,0.292273905070603,23,83.25,0,0,5,19.99,0.292273239389719,0.046
13,0.292273905070603,24,83.37,2.06,210,7,21,0.292273239389719,0.038
14,0.287777049340538,27,69.79,3.09,180,7,21.01,0.287776322434912,0.034
15,0.283281550946946,28,65.83,2.06,190,7,21.01,0.283280792989195,0.035
16,0.274287839486818,29,62.13,3.09,200,7,21.02,0.274286959079582,0.041
17,0.278784695216882,24,60.98,6.69,350,10,15.99,0.278783876034389,0.042
18,0.287777049340538,19,93.94,1.54,320,7,18,0.287776322434912,0.039
19,0.301267616530729,19,93.94,1.54,260,5,18,0.30126707329933,0.031
20,0.301267616530729,20,93.98,2.06,100,7,18.99,0.30126707329933,0.022
21,0.278784695216882,20,93.98,0,0,5,18.99,0.278783876034389,0.009
22,0.292273905070603,21,88.37,0,0,5,18.99,0.292273239389719,0.005
23,0.296770760800665,21,88.37,0,0,7,18.99,0.296770156344525,0.003
0,0.292273905070603,22,83.13,0,0,7,18.99,0.292273239389719,0.002
1,0.292273905070603,21,88.37,0,0,7,18.99,0.292273239389719,0.001
2,0.301267616530729,21,88.37,0,0,4,18.99,0.30126707329933,0.001
3,0.305763114924321,20,93.98,0,0,2.5,18.99,0.305762602745049,0.001
4,0.310259970654385,19,93.94,0,0,0.25,18,0.310259519699855,0.001
5,0.305763114924321,18,93.89,0,0,-0.25,16.99,0.305762602745049,0.006
6,0.301267616530729,19,93.94,0,0,2,18,0.30126707329933,0.007
7,0.301267616530729,19,93.94,0,0,3,18,0.30126707329933,0.01
8,0.305763114924321,19,93.94,0,0,2.5,18,0.305762602745049,0.016
9,0.310259970654385,18,93.89,0,0,0.25,16.99,0.310259519699855,0.031
10,0.31475682638445,19,93.94,0,0,-0.25,18,0.31475643665466,0.041
11,0.31475682638445,19,93.94,0,0,-0.25,18,0.31475643665466,0.053
12,0.323749180508106,19,93.94,0,0,-0.25,18,0.323748883055186,0.063
13,0.32824603623817,19,100,0,0,0.25,19,0.32824580000999,0.063
14,0.32824603623817,20,93.98,0,0,1.75,18.99,0.32824580000999,0.063
15,0.319253682114514,21,100,0,0,4,21,0.319253353609466,0.065
16,0.319253682114514,24,83.37,2.57,150,5,21,0.319253353609466,0.068
17,0.31475682638445,24,73.67,0,0,10,18.99,0.31475643665466,0.066
18,0.301267616530729,26,57.69,2.57,190,10,17,0.30126707329933,0.058
19,0.292273905070603,27,54.4,3.09,200,10,17.01,0.292273239389719,0.049
20,0.283281550946946,28,48.15,4.63,170,10,16.02,0.283280792989195,0.029
21,0.274287839486818,28,51.31,3.09,200,10,17.02,0.274286959079582,0.02
22,0.269790983756755,28,51.31,3.6,180,10,17.02,0.269791429633865,0.036
23,0.260798629633099,28,51.31,4.63,150,10,17.02,0.260798983233341,0.033
0,0.256301773903035,23,69.01,3.6,180,10,16.99,0.256302066278535,0.043
1,0.25180491817297,23,83.25,1.54,160,10,19.99,0.251805149323728,0.053
2,0.247309419779379,23,83.25,2.06,150,10,19.99,0.247309619878011,0.051
3,0.256301773903035,22,83.13,1.54,170,10,18.99,0.256302066278535,0.052
4,0.247309419779379,22,83.13,3.09,170,10,18.99,0.247309619878011,0.044
5,0.238315708319252,22,78.09,2.06,160,7,17.99,0.238315785968398,0.047
6,0.220329642735467,22,78.09,2.06,180,7,17.99,0.220329505658264,0.04
7,0.215832787005405,22,83.13,2.57,180,7,18.99,0.215832588703457,0.036
8,0.206840432881748,22,78.09,1.54,150,7,17.99,0.206840142302933,0.041
9,0.193351223028028,20,88.29,5.14,180,5,17.99,0.193350778947603,0.046
10,0.179860655837837,19,88.2,5.14,190,10,16.99,0.179860028083184,0.051
11,0.170868301714181,19,88.2,6.69,210,3,16.99,0.17086758168266,0.051
12,0.19784672142162,19,88.2,7.72,260,10,16.99,0.19784630839332,0.055
13,0.215832787005405,19,93.94,6.69,270,10,18,0.215832588703457,0.055
14,0.224826498465531,22,78.09,4.63,270,10,17.99,0.224826422613068,0.053
15,0.224826498465531,23,73.5,3.6,290,10,17.99,0.224826422613068,0.057
16,0.229323354195596,24,64.98,3.6,270,10,16.99,0.229323339567875,0.06
17,0.233818852589187,24,64.98,4.63,260,10,16.99,0.233818869013594,0.052
18,0.224826498465531,26,57.69,4.63,260,10,17,0.224826422613068,0.035
19,0.229323354195596,24,60.98,5.14,240,10,15.99,0.229323339567875,0.031
20,0.229323354195596,23,73.5,4.12,250,10,17.99,0.229323339567875,0.03
21,0.215832787005405,25,61.21,3.09,250,10,17,0.215832588703457,0.028
22,0.215832787005405,25,61.21,2.06,290,10,17,0.215832588703457,0.023
23,0.211337288611811,26,57.69,0,0,10,17,0.211337059257738,0.023
0,0.274287839486818,18,39.46,2.57,40,10,3.93,0.274286959079582,0.001
1,0.274287839486818,17,39.16,0,0,10,2.92,0.274286959079582,0.001
2,0.269790983756755,15,54.89,1.54,70,10,5.93,0.269791429633865,0.001
3,0.278784695216882,15,58.8,0,0,10,6.94,0.278783876034389,0.001
4,0.283281550946946,15,62.95,0,0,10,7.95,0.283280792989195,0.002
